EP142016,           MADELINE,     33,
20160826, 1800,  , TD, 13.3N, 136.4W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20160827, 0000,  , TS, 13.9N, 137.0W,  35, 1006,   40,    0,    0,   40,    0,    0,    0,    0,    0,    0,    0,    0,
20160827, 0600,  , TS, 14.5N, 137.6W,  45, 1002,   50,   30,   30,   50,    0,    0,    0,    0,    0,    0,    0,    0,
20160827, 1200,  , TS, 15.1N, 138.3W,  45, 1002,   50,   30,   30,   50,    0,    0,    0,    0,    0,    0,    0,    0,
20160827, 1800,  , TS, 15.5N, 139.0W,  50, 1000,   60,   30,   30,   60,   30,    0,    0,    0,    0,    0,    0,    0,
20160828, 0000,  , TS, 15.7N, 139.7W,  50, 1000,   60,   30,   30,   60,   30,    0,    0,    0,    0,    0,    0,    0,
20160828, 0600,  , TS, 15.9N, 140.3W,  50, 1000,   60,   30,   30,   60,   30,    0,    0,   30,    0,    0,    0,    0,
20160828, 1200,  , TS, 16.2N, 140.9W,  50, 1000,   60,   30,   30,   60,   30,    0,    0,   30,    0,    0,    0,    0,
20160828, 1800,  , TS, 16.6N, 141.7W,  55,  997,   60,   30,   30,   60,   30,    0,    0,   30,    0,    0,    0,    0,
20160829, 0000,  , TS, 17.2N, 142.6W,  60,  994,   70,   35,   35,   70,   30,    0,    0,   30,    0,    0,    0,    0,
20160829, 0600,  , HU, 17.6N, 143.3W,  75,  982,   80,   50,   50,   80,   30,   30,   30,   30,   15,   15,   15,   15,
20160829, 1200,  , HU, 18.0N, 144.3W,  85,  975,   80,   50,   50,   80,   35,   30,   30,   35,   20,   20,   20,   20,
20160829, 1800,  , HU, 18.4N, 145.1W, 100,  962,  100,   80,   80,  100,   50,   40,   40,   50,   25,   20,   20,   25,
20160830, 0000,  , HU, 18.7N, 145.9W, 110,  955,  110,   80,   80,  110,   60,   40,   40,   60,   25,   20,   20,   25,
20160830, 0600,  , HU, 18.9N, 146.7W, 115,  950,  110,   80,   80,  110,   60,   40,   40,   60,   25,   20,   20,   25,
20160830, 1200,  , HU, 19.2N, 147.7W, 105,  962,  110,   80,   80,  110,   60,   40,   40,   60,   25,   20,   20,   25,
20160830, 1800,  , HU, 19.2N, 148.8W, 100,  972,  110,   60,   60,  110,   30,   25,   25,   30,   20,   15,   15,   20,
20160831, 0000,  , HU, 19.2N, 149.9W,  90,  978,  110,   60,   30,  110,   30,   25,   20,   30,   20,   15,   10,   20,
20160831, 0600,  , HU, 19.2N, 151.1W,  80,  985,  110,   60,   30,   80,   30,   20,   15,   25,   20,   10,    0,   15,
20160831, 1200,  , HU, 19.0N, 152.3W,  70,  990,  110,   50,   25,   70,   30,   20,   15,   25,   20,    0,    0,   15,
20160831, 1800,  , TS, 18.6N, 153.6W,  60,  994,  100,   40,   20,   60,   25,    0,    0,   20,    0,    0,    0,    0,
20160901, 0000,  , TS, 18.1N, 154.6W,  55,  998,   90,   35,   20,   60,   25,    0,    0,   20,    0,    0,    0,    0,
20160901, 0600,  , TS, 17.4N, 155.5W,  45, 1003,   80,    0,    0,   50,    0,    0,    0,    0,    0,    0,    0,    0,
20160901, 1200,  , TS, 16.7N, 156.3W,  45, 1003,   80,    0,    0,   50,    0,    0,    0,    0,    0,    0,    0,    0,
20160901, 1800,  , TS, 16.5N, 157.2W,  40, 1005,   60,    0,    0,   40,    0,    0,    0,    0,    0,    0,    0,    0,
20160902, 0000,  , TS, 16.5N, 158.4W,  35, 1006,   50,    0,    0,   30,    0,    0,    0,    0,    0,    0,    0,    0,
20160902, 0600,  , TD, 16.5N, 160.0W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20160902, 1200,  , TD, 16.5N, 161.5W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20160902, 1800,  , LO, 16.5N, 163.1W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20160903, 0000,  , DB, 16.4N, 165.1W,  25, 1010,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20160903, 0600,  , DB, 16.1N, 166.9W,  25, 1010,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
